date,t2m,d2m,tp,u10,v10,swvl1,wind_speed,relative_humidity,risk_score
1971-07-01,44.34035,34.383965,0.0022936782,-0.8432633,-1.0028336,0.30592948,1.310255,67.840775,0.006493506493506494
1971-07-02,48.713253,36.624577,0.001135436,-1.0611042,-0.77759963,0.30613193,1.315524,62.86359,0.003246753246753247
1971-07-03,53.729954,39.36024,0.00053842244,0.059654146,-0.37286374,0.29604647,0.37760562,58.134567,0.025974025974025976
1971-07-04,56.34091,41.460487,0.0008659941,0.7977185,-0.14023732,0.28938252,0.8099514,57.356308,0.012987012987012988
1971-07-05,57.500378,42.337143,0.00090973935,0.16577317,-0.17530687,0.28429124,0.24127421,56.897003,0.022727272727272728
1971-07-06,58.86523,43.23746,0.00076880073,-0.18584807,-0.1741255,0.2768254,0.25467467,56.083275,0.009740259740259742
1971-07-07,60.04443,43.654057,0.00070409384,-0.26330635,0.120877944,0.270038,0.28972694,54.637142,0.022727272727272728
1971-07-08,58.653797,45.57884,0.0016875146,0.29327047,0.22526348,0.2746887,0.36979887,61.781326,0.02922077922077922
1971-07-09,59.600544,46.184784,0.0006479666,0.7655425,-0.025713982,0.27287957,0.7659742,61.1125,0.025974025974025976
1971-07-10,61.430065,46.085968,8.82135e-05,1.3665333,0.2618497,0.26099184,1.3913944,57.05507,0.032467532467532464
1971-07-11,62.033604,50.867756,0.0012851458,1.6099229,1.0766245,0.26436645,1.9367427,66.79455,0.01948051948051948
1971-07-12,58.96159,50.91183,0.0014589167,1.3828392,1.1554592,0.28946626,1.802035,74.61526,0.016233766233766232
1971-07-13,59.227688,52.11163,0.0026433785,1.1758674,1.357316,0.31146398,1.7958204,77.25693,0.003246753246753247
1971-07-14,52.403534,45.65051,0.0045570876,1.8513452,1.2634068,0.33337831,2.241356,77.718376,0.011363636363636362
1971-07-15,46.80101,36.52454,0.0013914966,1.6982352,0.32647184,0.32677218,1.7293313,67.27558,0.003246753246753247
1971-07-16,49.392986,36.69732,0.0010223781,0.34904706,0.15408488,0.31762314,0.38154423,61.46497,0.009740259740259742
1971-07-17,53.033646,40.329693,0.0005975737,0.10730929,1.069301,0.3086315,1.074672,61.92683,0.006493506493506494
1971-07-18,57.016235,42.785244,0.00010488485,-0.4254814,0.3458973,0.29481146,0.54834235,58.902813,0.0
1971-07-19,60.052856,44.31369,0.00038530715,-0.63407886,0.18626845,0.28340286,0.6608721,56.013416,0.0
1971-07-20,60.964283,47.383564,0.0003128097,-1.0909816,0.10969627,0.27650246,1.0964826,60.91226,0.0
1971-07-21,55.92094,45.36394,0.0020892818,0.74576646,1.1203347,0.28971425,1.345852,67.61647,0.006493506493506494
1971-07-22,52.97756,37.345478,0.00046214598,0.7675748,1.1809471,0.28762966,1.4084768,55.22704,0.003246753246753247
1971-07-23,53.735004,37.130665,0.00039519998,-0.29992282,0.9685106,0.2769155,1.0138868,53.263977,0.006493506493506494
1971-07-24,54.42467,38.416317,0.0004152557,-0.28432027,1.0218656,0.26926836,1.0606825,54.62747,0.0
1971-07-25,55.724945,41.86984,0.0008547206,-0.7762472,0.5791669,0.2683403,0.9685009,59.58291,0.006493506493506494
1971-07-26,57.67047,46.23969,0.0011795091,-0.3392218,1.3152401,0.27076674,1.3582813,65.62009,0.009740259740259742
1971-07-27,54.720737,43.25945,0.001186039,0.42127064,1.1070961,0.2802965,1.1845382,65.184814,0.006493506493506494
1971-07-28,51.428356,42.825214,0.0036112212,1.0436546,0.85362035,0.30110592,1.3482888,72.3356,0.0
1971-07-29,49.55681,37.07164,0.0018212857,1.496234,0.98381835,0.31413573,1.7907023,61.99875,0.003246753246753247
1971-07-30,51.955418,36.866726,0.00014695863,0.71998185,1.1433207,0.29959664,1.3511314,56.271534,0.016233766233766232
1971-07-31,53.26671,45.087856,0.0011996662,0.78919774,1.4569043,0.29720584,1.6569258,73.70436,0.0
1971-08-01,52.82871,48.62144,0.003179604,0.3014256,0.90707636,0.32444227,0.95584774,85.56639,0.0
1971-08-02,51.99875,47.146317,0.0031596783,0.90996933,0.52222276,0.3441992,1.0491714,83.469086,0.0
1971-08-03,49.60118,37.485313,0.001058831,1.8250504,-0.55464834,0.3323352,1.9074705,62.91176,0.0
1971-08-04,49.116165,38.958157,0.0022136196,1.421631,0.23401771,0.33200666,1.4407634,67.86337,0.003246753246753247
1971-08-05,49.222393,40.168114,0.00062817987,0.86500114,0.4442952,0.33240107,0.9724326,70.855194,0.0
1971-08-06,50.992004,41.785023,0.0015841288,0.07736149,0.60839754,0.32816944,0.61329633,70.62948,0.0
1971-08-07,50.790745,45.99071,0.002901323,0.9503824,1.1257144,0.34217378,1.473248,83.5542,0.0
1971-08-08,51.36241,46.57729,0.0027616257,0.6745019,1.0750809,0.35190913,1.269154,83.639,0.006493506493506494
1971-08-09,52.631897,49.696667,0.007290587,0.56179535,1.4467338,0.37490758,1.5519835,89.71441,0.0
1971-08-10,52.590195,49.83197,0.005479476,1.2209711,0.89469576,0.38458005,1.5136878,90.305435,0.003246753246753247
1971-08-11,51.45816,44.33594,0.0014315326,0.5985452,-0.27540663,0.37097332,0.6588666,76.55288,0.00974025974025974
1971-08-12,52.959576,41.99232,8.943593e-05,-0.08915273,-0.040126678,0.34995222,0.09776687,66.21689,0.0
1971-08-13,51.935883,41.633064,0.0009918374,0.11804283,-1.0720935,0.3441244,1.0785725,67.81149,0.0
1971-08-14,47.48506,36.896317,0.0014982781,-0.8196049,-1.3988057,0.34511945,1.621237,66.53394,0.022727272727272724
1971-08-15,46.59598,33.99025,0.0003492277,-1.1953684,-0.6224899,0.33290648,1.3477386,61.309208,0.0
1971-08-16,48.644154,35.63369,4.387579e-05,-0.76863045,0.23388016,0.32163116,0.8034256,60.604687,0.003246753246753247
1971-08-17,51.99528,39.681057,0.00010932363,-0.6236982,0.43161955,0.31362915,0.7584819,62.73516,0.00974025974025974
1971-08-18,54.082127,41.83141,7.8407465e-05,-0.6394851,0.17282648,0.30722165,0.6624275,63.158833,0.0
1971-08-19,55.43182,44.812496,0.000283971,-0.4029754,-0.69374543,0.30220196,0.8022917,67.399734,0.0
1971-08-20,51.410206,45.876617,0.005380533,-0.0032340612,-0.619976,0.3391633,0.6199844,81.30974,0.0
1971-08-21,44.92902,40.076504,0.0026994299,0.49391624,-0.45714927,0.35882533,0.6730072,82.99038,0.0
1971-08-22,47.45106,40.166195,0.0004012997,-1.4847602,-0.5319635,0.34554946,1.5771804,75.70789,0.003246753246753247
1971-08-23,49.068134,40.146,0.00037264792,-1.2531356,-0.71607536,0.33500394,1.4432993,71.20298,0.0
1971-08-24,48.807602,41.417484,0.001362178,-0.45229158,-0.360433,0.33753037,0.57834214,75.5272,0.0
1971-08-25,48.81558,42.61281,0.0016353814,0.53581023,0.5094215,0.34211934,0.73932594,79.0611,0.0
1971-08-26,48.18828,42.826603,0.0017429651,0.75658804,0.73231405,0.3474774,1.0529526,81.60546,0.0
1971-08-27,48.330326,40.72994,0.00088735035,-0.112602144,0.58040524,0.3422302,0.5912271,74.870346,0.0
1971-08-28,49.55955,39.710777,0.00023654297,-0.08812172,0.4170198,0.33154353,0.42622876,68.73781,0.003246753246753247
1971-08-29,50.904495,39.339157,4.357927e-05,-0.4405739,-0.2302702,0.32127592,0.49712142,64.4502,0.0
1971-08-30,50.72502,39.98521,5.528879e-05,-0.09343996,-0.14799468,0.3135118,0.17502415,66.53177,0.0
1971-08-31,47.384487,38.54382,0.00085905154,-1.295297,-1.2748111,0.31458578,1.8173987,71.24792,0.0
1972-05-01,30.774366,22.579779,0.00028725364,0.31840882,1.1005296,0.31368437,1.1456655,71.29389,0.0
1972-05-02,31.177216,21.1172,0.00010647427,-0.66373914,0.30622897,0.32491496,0.7309759,65.94008,0.003246753246753247
1972-05-03,33.040623,21.413996,9.077612e-06,-1.3113959,0.042004436,0.3385109,1.3120685,61.946827,0.0
1972-05-04,34.799152,24.946344,5.366812e-05,-1.3939136,0.27417436,0.35357916,1.420622,66.97218,0.003246753246753247
1972-05-05,37.042747,28.129524,0.00023103453,-1.2716724,0.23462278,0.37181124,1.2931352,69.89505,0.0
1972-05-06,39.68692,28.705849,0.00013187474,-0.9136577,0.38785982,0.3859601,0.9925753,64.5282,0.003246753246753247
1972-05-07,38.145073,28.453949,0.0003837873,0.67774194,0.298376,0.3923613,0.74051493,67.82923,0.0
1972-05-08,36.89952,26.343706,2.1976855e-05,0.28951737,-0.6600006,0.39509472,0.7207087,65.30676,0.006493506493506494
1972-05-09,37.21192,25.757925,1.2693455e-06,-0.46922696,-1.3191342,0.39623067,1.4001032,62.962547,0.0
1972-05-10,33.49467,22.989637,7.441688e-05,-1.8215059,-2.098119,0.39440513,2.7784865,65.008064,0.0
1972-05-11,28.953768,18.401875,0.0007564069,-1.7282286,-1.5609474,0.3866843,2.3288045,64.28573,0.003246753246753247
1972-05-12,32.321964,20.531918,0.00011784604,-0.5235055,-0.68705225,0.38513532,0.8637701,61.420334,0.003246753246753247
1972-05-13,34.85336,24.392115,0.000285438,1.2897328,-0.52129185,0.39246842,1.3910989,65.30213,0.003246753246753247
1972-05-14,32.314716,22.998154,0.0010230005,0.8505957,-0.9800432,0.39217433,1.2976893,68.184105,0.003246753246753247
1972-05-15,29.209948,18.588533,0.0009510133,-0.54514116,-1.6502701,0.3873668,1.7379788,64.12822,0.006493506493506494
1972-05-16,29.031845,16.194845,0.00021813049,-0.0402142,-0.13007195,0.38135922,0.13614659,58.261337,0.003246753246753247
1972-05-17,32.763584,22.36451,0.00052526215,0.17060065,1.2419907,0.38037884,1.2536528,65.20395,0.012987012987012988
1972-05-18,35.275185,26.035461,0.00081961293,-0.64963347,1.2342566,0.38786903,1.3947806,68.75686,0.0
1972-05-19,36.588524,28.97165,0.0012312747,-1.1253178,0.68352646,0.39177752,1.3166429,73.653206,0.003246753246753247
1972-05-20,36.49976,29.688559,0.0020498987,0.030145744,0.526973,0.3962601,0.52783453,76.10467,0.0
1972-05-21,35.425705,28.62638,0.0014378921,0.6096751,-0.6731007,0.3954922,0.90816754,76.03951,0.0
1972-05-22,36.312824,26.713346,0.0006784851,0.16180797,-0.86157656,0.3929875,0.876639,67.86459,0.003246753246753247
1972-05-23,38.260853,25.298277,0.000119770375,-1.1270101,-0.11483023,0.39106265,1.1328449,59.280983,0.003246753246753247
1972-05-24,39.633137,24.779396,6.095911e-05,-1.3388429,0.08791209,0.3887169,1.3417261,54.988827,0.0
1972-05-25,42.018917,27.732073,5.3330456e-05,-1.21673,-0.13595559,0.38743803,1.2243022,56.651634,0.009740259740259742
1972-05-26,43.053272,30.745584,0.00012199062,-0.85995847,0.051111694,0.3859891,0.86147606,61.568066,0.009740259740259742
1972-05-27,46.25333,33.757175,0.00027691355,-1.3446218,-0.18069734,0.384977,1.356709,61.532,0.006493506493506494
1972-05-28,46.09627,35.894543,0.00050070434,-0.17321588,0.3763741,0.3825557,0.41432017,67.39047,0.006493506493506494
1972-05-29,44.07527,36.353573,0.0014106724,1.042156,-0.2582257,0.3838152,1.0736711,74.09999,0.003246753246753247
1972-05-30,47.376297,37.26518,0.0004113319,-0.10706729,-0.9070575,0.37866104,0.9133547,67.78374,0.003246753246753247
1972-05-31,47.50659,38.34548,0.0029597685,-0.033795733,-0.46132842,0.37693977,0.46256465,70.37343,0.0
1972-06-01,42.07084,35.22859,0.0013410553,1.1362822,0.74311095,0.3752642,1.3577007,76.53015,0.003246753246753247
1972-06-02,40.596382,32.226807,0.0022662731,-0.10873597,1.7202669,0.37394845,1.7237,71.854546,0.003246753246753247
1972-06-03,41.473316,30.976097,0.001079434,0.2027583,0.80920213,0.3686267,0.8342176,66.03916,0.0
1972-06-04,42.812,31.931917,0.0010862896,0.06730256,0.6491177,0.3680261,0.6525974,65.19194,0.003246753246753247
1972-06-05,42.466373,33.17583,0.0017451314,-0.2099567,0.45653453,0.37403896,0.50249934,69.44922,0.003246753246753247
1972-06-06,45.296967,36.02113,0.0012689935,0.26206985,-0.17786385,0.37004316,0.31672725,69.81087,0.016233766233766232
1972-06-07,44.526455,35.737823,0.002626904,0.79899365,-0.18483429,0.372254,0.8200942,71.0841,0.006493506493506494
1972-06-08,46.32599,33.831013,0.00071714696,0.21061124,0.5517772,0.3682551,0.59060574,61.544643,0.006493506493506494
1972-06-09,49.9521,35.614044,0.00025752283,-0.8114726,0.47192422,0.35608932,0.93872267,57.67542,0.006493506493506494
1972-06-10,48.205776,36.687088,0.0016157894,0.16075845,1.1264507,0.35801244,1.137864,64.22691,0.006493506493506494
1972-06-11,51.484188,37.224224,0.0008772062,-0.5400444,0.17086399,0.35937384,0.56642956,58.069916,0.009740259740259742
1972-06-12,58.997158,41.439594,4.8445112e-05,-1.1344266,-0.46773967,0.34244835,1.2270713,52.091084,0.009740259740259742
1972-06-13,60.415894,46.717045,0.0001676262,-0.46536544,-0.36183703,0.3305302,0.5894837,60.569775,0.012987012987012988
1972-06-14,62.966297,49.076267,0.00021847447,-0.7119872,-0.54892355,0.32050747,0.89902323,60.472626,0.016233766233766232
1972-06-15,61.89989,48.342113,0.00094150455,-1.0028329,-0.23297657,0.3158541,1.0295397,61.08743,0.08766233766233766
1972-06-16,59.766876,48.37897,0.0017432343,-1.0907061,0.045485917,0.32153013,1.0916542,65.978096,0.022727272727272728
1972-06-17,57.70755,44.178524,0.0012331122,-0.6355777,0.84781164,0.31972924,1.059596,60.600567,0.019480519480519484
1972-06-18,53.053425,41.47875,0.001925799,0.8373621,1.4085006,0.31893903,1.6386119,64.6956,0.003246753246753247
1972-06-19,46.976658,36.4415,0.0012967243,1.0206064,1.3716134,0.32817814,1.7096668,66.61309,0.0
1972-06-20,48.466553,35.298283,0.00058729184,1.222026,0.93484193,0.31987867,1.5385958,60.2025,0.003246753246753247
1972-06-21,49.51109,36.84258,0.0003263553,0.8514729,-0.071335584,0.31317532,0.8544559,61.54656,0.0
1972-06-22,49.72528,39.376385,0.00081610464,0.9744174,0.5272643,0.31381348,1.1079246,67.431404,0.003246753246753247
1972-06-23,51.24788,40.208775,0.0008602622,0.1393357,0.99772376,0.31153584,1.0074061,65.82589,0.006493506493506494
1972-06-24,49.413517,42.03071,0.0022209352,1.2448504,0.80078894,0.3231577,1.4801741,75.6054,0.003246753246753247
1972-06-25,51.096085,41.151875,0.0011320588,0.8912216,0.035739962,0.32706475,0.8919379,68.659386,0.003246753246753247
1972-06-26,52.55299,41.85345,0.0009158312,-0.13852426,-0.35929856,0.3220581,0.38507715,66.85436,0.0
1972-06-27,51.665604,42.328552,0.0010651381,-0.01190962,-0.71248585,0.3239479,0.7125854,70.34997,0.006493506493506494
1972-06-28,50.05369,43.188965,0.0026616454,0.2276103,-0.6945742,0.33366108,0.7309171,77.18359,0.009740259740259742
1972-06-29,47.69395,41.972782,0.003713604,0.019186208,-0.4351414,0.35386813,0.4355642,80.4484,0.006493506493506494
1972-06-30,50.14337,42.190563,0.0019440795,0.27379826,0.30836466,0.35067794,0.41237634,74.034225,0.019480519480519484
1972-07-01,54.337223,43.377758,0.001329144,0.88029474,0.7736444,0.3423275,1.1719406,66.402214,0.03571428571428572
1972-07-02,56.164776,45.697865,0.0012677647,0.11119027,0.42125008,0.336152,0.4356775,67.876015,0.048701298701298704
1972-07-03,58.353672,45.820953,0.0007800041,-0.3365908,0.54139537,0.32713136,0.6374969,63.024384,0.006493506493506494
1972-07-04,61.134125,48.385544,0.00043052607,0.392025,-0.063114874,0.31711295,0.39707315,62.86606,0.022727272727272728
1972-07-05,61.086243,49.549114,0.00094440114,0.68434477,-0.5759267,0.31327266,0.894438,65.7688,0.019480519480519484
1972-07-06,60.860622,48.49826,0.0009952959,0.025630126,-0.94926405,0.3116378,0.94961,63.746616,0.022727272727272728
1972-07-07,62.266254,47.586903,0.0002479968,-0.87667936,-0.80797905,0.29729965,1.1922235,58.619225,0.1103896103896104
1972-07-08,63.383118,46.061146,0.0003879382,-0.6319523,-0.8327374,0.28587362,1.0453781,53.212204,0.19805194805194806
1972-07-09,64.41769,45.480564,0.00026839747,-0.5495687,-0.6378129,0.27358782,0.84192103,50.204006,0.14285714285714288
1972-07-10,64.760155,46.947018,0.00063789473,-0.45600057,0.19857226,0.26757315,0.4973605,52.434544,0.21103896103896103
1972-07-11,67.200485,48.25475,0.0002570188,-0.34605893,-0.261865,0.2572195,0.4339701,50.603992,0.1103896103896104
1972-07-12,66.42163,48.700527,0.0007031173,-1.2793479,-0.62940735,0.2554471,1.4257926,52.85929,0.07142857142857144
1972-07-13,66.07433,49.09875,0.0008361078,-0.64761615,-0.018750304,0.25272766,0.6478875,54.300854,0.2435064935064935
1972-07-14,62.929462,50.456646,0.0022866412,0.75746053,0.77082366,0.26809064,1.0807015,63.741905,0.09090909090909091
1972-07-15,58.067783,50.62874,0.00376815,0.9504142,1.4774709,0.3007853,1.7567605,76.23883,0.06168831168831169
1972-07-16,56.182545,47.57234,0.0021323583,1.1385809,1.27066,0.32415584,1.7061487,72.802444,0.02922077922077922
1972-07-17,52.650146,45.198643,0.0031573542,1.7422915,0.8820107,0.33859074,1.9528242,75.70844,0.006493506493506494
1972-07-18,54.950542,42.197598,0.00067750714,0.509481,0.9095822,0.32760105,1.0425501,62.06034,0.006493506493506494
1972-07-19,54.088947,44.02185,0.0013396171,1.1666404,1.1367226,0.3224181,1.628861,68.676346,0.009740259740259742
1972-07-20,50.989563,43.34007,0.002272067,2.0832617,0.32745323,0.33367655,2.1088398,74.98358,0.003246753246753247
1972-07-21,50.988186,40.70406,0.0007023777,1.0688351,-0.17681776,0.32732448,1.083362,67.74987,0.0
1972-07-22,53.345493,41.27905,0.0003013195,-0.2665718,-0.9705896,0.31419292,1.006531,63.515095,0.012987012987012988
1972-07-23,56.0799,41.44083,0.00011282476,-1.2133678,-1.4024204,0.3003935,1.8544661,57.856514,0.022727272727272728
1972-07-24,53.84966,37.83502,0.00019847571,-2.0792425,-1.2416459,0.28715232,2.4217625,54.529842,0.02922077922077922
1972-07-25,52.906162,39.21347,0.0010836696,-2.146952,-1.0279137,0.2874202,2.380338,59.573803,0.006493506493506494
1972-07-26,53.977177,43.010174,0.0012684277,-0.9369983,-1.0120958,0.29076108,1.3792403,66.33991,0.012987012987012988
1972-07-27,54.923054,46.06416,0.0018976197,0.19049667,-0.54918236,0.29794213,0.5812833,71.99483,0.02922077922077922
1972-07-28,55.20219,47.427185,0.00336171,0.35429457,0.42220858,0.32392886,0.5511667,75.02622,0.012987012987012988
1972-07-29,57.007675,47.30933,0.0011279781,0.42846942,0.4473041,0.31926122,0.6194086,69.9699,0.006493506493506494
1972-07-30,58.70113,47.74174,0.00080412376,0.24405599,0.21780623,0.30966344,0.32711294,66.91934,0.006493506493506494
1972-07-31,58.07831,47.397114,0.0011816997,0.71801543,-0.28942487,0.30686116,0.774153,67.54945,0.009740259740259742
1972-08-01,57.43794,45.70994,0.000835537,-0.2889975,-0.966376,0.30271682,1.0086635,64.85818,0.009740259740259742
1972-08-02,57.66009,45.173294,0.00072026433,-1.5023702,-0.8586858,0.29491612,1.7304502,63.045864,0.009740259740259742
1972-08-03,57.573288,42.05322,0.00034630543,-1.8701962,-1.0099734,0.28279793,2.1254835,56.131474,0.009740259740259742
1972-08-04,57.561016,41.16628,0.00034081037,-1.404058,-0.5607781,0.272544,1.511903,54.26744,0.022727272727272728
1972-08-05,58.4854,45.465473,0.0011346691,-0.18997459,0.99797505,0.27527192,1.015896,61.88843,0.012987012987012988
1972-08-06,57.401394,46.416733,0.0012585237,0.7146341,1.5811256,0.2780282,1.7351254,66.70283,0.006493506493506494
1972-08-07,53.71706,45.53912,0.0026604293,1.3588191,1.8103007,0.30190083,2.2635322,73.75141,0.003246753246753247
1972-08-08,52.11359,44.656986,0.0016871408,1.7900211,0.6364302,0.31564802,1.8997945,75.64393,0.0
1972-08-09,53.124203,44.657993,0.0011714431,1.7899739,0.4305993,0.31357515,1.8410383,72.88934,0.003246753246753247
1972-08-10,54.76851,46.26241,0.0004045488,1.294371,0.576057,0.3080199,1.4167702,72.94545,0.006493506493506494
1972-08-11,56.111862,44.382584,2.9287026e-05,1.1549703,0.628184,0.29311708,1.3147515,64.691536,0.009740259740259742
1972-08-12,57.599987,46.284077,0.00024147144,0.53603506,0.7033015,0.28291628,0.8842887,65.897,0.0
1972-08-13,53.894806,47.71043,0.0018778526,0.17082901,1.0308287,0.3005215,1.0448878,79.528366,0.003246753246753247
1972-08-14,53.277134,47.775894,0.0030257497,-0.3392469,0.73391986,0.32116488,0.8085337,81.54629,0.003246753246753247
1972-08-15,53.425827,48.48888,0.0019281782,0.088341884,0.9067924,0.3310056,0.9110855,83.29952,0.0
1972-08-16,54.347866,49.715466,0.0019702904,0.20905894,0.71575934,0.33564472,0.7456655,84.31162,0.0
1972-08-17,54.33029,49.674656,0.0022815075,0.7743105,0.45671746,0.3422904,0.89897037,84.23763,0.006493506493506494
1972-08-18,54.66678,47.204895,0.0006534848,-0.14444149,0.48115602,0.33413002,0.50236887,75.86481,0.0
1972-08-19,55.68483,48.10002,0.0011815866,-0.15416639,0.7030068,0.33027405,0.7197123,75.60902,0.0
1972-08-20,51.65608,45.224056,0.003831189,0.42607078,1.2084334,0.3485057,1.281346,78.60647,0.0
1972-08-21,53.58936,43.605427,0.0009383625,-0.8095409,0.7950392,0.3346417,1.1346558,68.838104,0.0
1972-08-22,56.16065,44.012432,0.00015170586,-0.94544,0.18621139,0.3200049,0.9636034,63.672348,0.0
1972-08-23,55.78124,46.045475,0.0015174709,-0.6798458,0.3916804,0.32157052,0.78460425,69.7368,0.003246753246753247
1972-08-24,50.21341,42.78084,0.00351506,0.45813558,1.5891342,0.3472501,1.6538548,75.53585,0.0
1972-08-25,48.71124,39.734165,0.0013914611,0.422313,1.1459798,0.34021997,1.2213181,71.01267,0.009740259740259742
1972-08-26,48.877445,41.043358,0.001003103,0.46725047,0.120021045,0.33364883,0.48241895,74.24922,0.0
1972-08-27,48.15294,42.42759,0.0013030213,0.53670913,0.2983698,0.3375827,0.6140694,80.4711,0.0
1972-08-28,48.049923,41.548344,0.0012525269,-0.20195107,-0.01702672,0.34078598,0.20266758,78.09292,0.0
1972-08-29,48.381744,39.907173,0.0004872447,-0.660999,-0.2543188,0.33183658,0.7082357,72.37859,0.003246753246753247
1972-08-30,48.680653,38.962852,0.00033322594,-0.24511409,0.68669146,0.32427618,0.72912693,68.98886,0.006493506493506494
1972-08-31,49.701153,38.77626,0.00036884993,0.9385739,2.0401504,0.31769142,2.2456925,65.93004,0.003246753246753247
1973-05-01,36.85088,28.961855,0.0009668817,-1.183046,0.44250333,0.368374,1.2630942,72.866,0.0
1973-05-02,34.70531,25.82125,0.00090634264,-0.31214944,0.96390134,0.37931216,1.0131847,69.71046,0.006493506493506494
1973-05-03,34.97751,25.348276,0.00024240575,-0.48071003,-0.14854491,0.38239375,0.5031379,67.61961,0.006493506493506494
1973-05-04,34.577953,25.924337,0.00033065732,-1.6519742,-0.38373294,0.3838273,1.6959568,70.36471,0.003246753246753247
1973-05-05,34.89619,25.761251,0.00026536125,-1.0310122,-0.15714289,0.38284507,1.0429189,69.01129,0.012987012987012988
1973-05-06,33.7872,26.037483,0.0004916461,-0.36744764,-0.28502953,0.38349044,0.4650372,72.9607,0.0
1973-05-07,32.377636,24.386154,0.0012228625,-0.8583195,-0.18575603,0.3829616,0.87819004,72.08074,0.003246753246753247
1973-05-08,33.269997,24.11997,0.0004056307,-0.6234068,-0.40040457,0.3816067,0.7409183,68.776085,0.009740259740259742
1973-05-09,35.096203,26.648506,0.00073530356,0.011255202,-0.33728883,0.38376102,0.33747655,71.02511,0.0
1973-05-10,35.711395,27.89077,0.0008739408,0.023980988,-0.040775996,0.38711473,0.04730507,72.95031,0.012987012987012988
1973-05-11,36.283337,27.330042,0.0007979278,-0.09846697,0.4538244,0.38824,0.4643838,69.69304,0.009740259740259742
1973-05-12,37.74481,26.7202,0.00035186668,-0.30034116,-0.27945063,0.38732252,0.41024074,64.16186,0.003246753246753247
1973-05-13,39.144367,28.431953,0.00039889148,0.12054106,-0.058158655,0.3870742,0.13383788,65.17189,0.025974025974025976
1973-05-14,41.828003,28.973692,0.00021163597,-1.5453826,-0.5654146,0.38608313,1.6455702,60.04789,0.01785714285714286
1973-05-15,46.291996,32.766335,0.00019046705,-1.4818407,-0.14001225,0.38458538,1.4884406,59.051296,0.009740259740259742
1973-05-16,41.08324,30.681864,0.0011152773,0.69203323,1.1798211,0.38290784,1.367804,66.24763,0.016233766233766232
1973-05-17,41.94452,30.211113,0.00041681013,-0.43967426,0.083401196,0.3789537,0.44751447,62.86945,0.003246753246753247
1973-05-18,39.476166,30.493334,0.0009140675,-0.60414857,-0.051039353,0.37988815,0.60630065,69.973625,0.003246753246753247
1973-05-19,39.849266,32.23621,0.0011491015,0.46717903,0.7124278,0.38320908,0.85194457,73.99681,0.025974025974025976
1973-05-20,41.682297,30.431234,0.0006144933,-1.2799007,0.49863848,0.38067862,1.3736033,64.07813,0.024350649350649352
1973-05-21,42.030148,30.464546,0.00071479013,-1.2253925,-0.19307871,0.3756708,1.2405103,63.3105,0.0
1973-05-22,39.594616,30.873758,0.0015310416,-0.7862143,0.2921997,0.37913573,0.83875716,70.733955,0.0
1973-05-23,40.193108,30.35552,0.0010596572,-0.36890745,-0.11613206,0.37771904,0.3867549,67.6704,0.006493506493506494
1973-05-24,43.1344,31.468163,0.00071574707,-1.6565881,-1.1169411,0.37616932,1.9979594,63.197525,0.009740259740259742
1973-05-25,44.346634,33.97846,0.002429575,-1.983019,-0.05387531,0.37726995,1.9837507,66.73626,0.016233766233766232
1973-05-26,42.17738,29.210112,0.0012158729,-0.670459,1.7973572,0.37572864,1.9183347,59.8201,0.016233766233766232
1973-05-27,44.260555,30.133293,0.00037885937,-0.6115436,0.049044687,0.36672333,0.6135071,57.348736,0.027597402597402596
1973-05-28,44.56462,31.957129,0.000984894,0.5509756,1.0999737,0.3648645,1.2302505,61.03018,0.027597402597402596
1973-05-29,41.94946,30.229738,0.0010302141,1.0624725,1.05829,0.36382392,1.4996085,62.905064,0.012987012987012988
1973-05-30,43.291813,32.919353,0.00086876494,0.40745845,-0.20904957,0.36316967,0.45795646,66.59641,0.01785714285714286
1973-05-31,44.15373,34.41309,0.0011590902,-0.41842917,0.18036151,0.3648412,0.45564598,68.40452,0.016233766233766232
1973-06-01,46.57262,34.612686,0.00053074886,-0.8276267,-0.051865373,0.3584486,0.8292503,62.90506,0.012987012987012988
1973-06-02,46.3667,36.749622,0.0019883798,-0.48144534,-0.41429546,0.3586863,0.63516164,68.99702,0.003246753246753247
1973-06-03,40.935017,35.825268,0.0038799166,0.12163264,0.28329918,0.37843236,0.30830655,81.87358,0.0
1973-06-04,40.877186,33.492413,0.0016211239,-0.7167352,-0.19933327,0.381174,0.74393755,74.780624,0.003246753246753247
1973-06-05,45.5705,36.163395,0.0008789832,-0.68917674,-0.0061741136,0.37358943,0.6892044,69.48023,0.012987012987012988
1973-06-06,49.04924,39.487965,0.0012912756,-0.26286483,-0.37460032,0.37079918,0.45762792,69.453064,0.016233766233766232
1973-06-07,48.655674,40.979763,0.0020454794,0.62535113,0.31835225,0.37399736,0.7017209,74.68318,0.003246753246753247
1973-06-08,46.818726,38.685425,0.0022492309,1.6164643,-0.37215006,0.37587574,1.6587503,73.18569,0.003246753246753247
1973-06-09,45.40587,36.487087,0.002132709,0.9288044,-0.7864707,0.3742931,1.2170513,70.81501,0.0
1973-06-10,47.80936,40.353973,0.0015878882,0.2895898,0.06464708,0.37094045,0.29671785,75.24229,0.0
1973-06-11,48.310318,41.20151,0.0022502455,0.25000095,0.35702848,0.37464738,0.43585527,76.305916,0.08116883116883117
1973-06-12,50.62385,41.761337,0.0015023603,-0.68667537,-0.92600465,0.37376222,1.152826,71.53374,0.0
